OrderDate,Category,City,Country,CustomerName,Discount,OrderID,PostalCode,Profit,Quantity,Account,Sales,Segment,ShipDate,ShipMode,State,Sub_Category,DaystoShipActual,SalesForecast,ShipStatus,DaystoShipScheduled,OrderProfitable,SalesperCustomer,ProfitRatio,SalesaboveTarget,latitude,longitude
2011-11-03,Technology,Omaha,United States,Stephanie Phelps,0,US-2011-124625,68104,19,3,Northwind Traders,90,Corporate,2011-11-07,Standard Class,Nebraska,Accessories,4,118,Shipped Early,6,null,89.97,21,null,41.2919,-95.9999
2011-11-04,Furniture,Los Angeles,United States,William Brown,0.2,CA-2011-125829,90045,-65,4,Alpine Ski House,574,Consumer,2011-11-11,Standard Class,California,Tables,7,752,Shipped Late,6,null,573.73,-11.3,null,33.9631,-118.3941
2011-11-04,Furniture,New York City,United States,Nathan Mautz,0.1,CA-2011-164973,10024,24,1,A Datum Corporation,136,Home Office,2011-11-09,Standard Class,New York,Chairs,5,178,Shipped Early,6,null,135.88,17.8,null,40.7864,-73.9764
2011-11-04,Furniture,San Diego,United States,MaryBeth Skach,0,CA-2011-149244,92037,13,2,Alpine Ski House,35,Consumer,2011-11-08,Standard Class,California,Furnishings,4,46,Shipped Early,6,null,35.34,38,null,32.8455,-117.2521
2011-11-04,Technology,Los Angeles,United States,William Brown,0.2,CA-2011-125829,90045,140,4,Alpine Ski House,448,Consumer,2011-11-11,Standard Class,California,Machines,7,587,Shipped Late,6,null,447.97,31.3,null,33.9631,-118.3941
2011-11-04,Technology,Los Angeles,United States,William Brown,0.2,CA-2011-125829,90045,67,7,Alpine Ski House,666,Consumer,2011-11-11,Standard Class,California,Phones,7,873,Shipped Late,6,null,666.34,10,null,33.9631,-118.3941
2011-11-04,Technology,New York City,United States,Nathan Mautz,0,CA-2011-164973,10024,1996,2,A Datum Corporation,3992,Home Office,2011-11-09,Standard Class,New York,Machines,5,5231,Shipped Early,6,null,3991.98,50,null,40.7864,-73.9764
2011-11-04,Technology,New York City,United States,Nathan Mautz,0,CA-2011-164973,10024,130,4,A Datum Corporation,360,Home Office,2011-11-09,Standard Class,New York,Accessories,5,472,Shipped Early,6,null,360,36,null,40.7864,-73.9764
2011-11-04,Technology,New York City,United States,Nathan Mautz,0,CA-2011-164973,10024,80,6,A Datum Corporation,276,Home Office,2011-11-09,Standard Class,New York,Phones,5,362,Shipped Early,6,null,275.94,29,null,40.7864,-73.9764
2011-11-05,Furniture,Hampton,United States,Barry Gonzalez,0,US-2011-114377,23666,40,5,Fabrikam Inc,150,Consumer,2011-11-05,Same Day,Virginia,Chairs,0,196,Shipped On Time,0,null,149.9,27,null,37.0462,-76.4096
2011-11-05,Furniture,Los Angeles,United States,Deanra Eno,0,CA-2011-109134,90008,9,6,Alpine Ski House,20,Home Office,2011-11-10,Standard Class,California,Furnishings,5,26,Shipped Early,6,null,20.04,44,null,34.0116,-118.3411
2011-11-05,Furniture,Philadelphia,United States,Maribeth Dona,0.2,CA-2011-114251,19143,-34,2,A Datum Corporation,274,Consumer,2011-11-10,Standard Class,Pennsylvania,Furnishings,5,358,Shipped Early,6,null,273.57,-12.5,null,39.9448,-75.2288
2011-11-05,Technology,Arlington,United States,Steven Roelle,0,CA-2011-133634,22204,16,3,Fabrikam Inc,48,Home Office,2011-11-10,Standard Class,Virginia,Accessories,5,63,Shipped Early,6,null,47.79,34,null,38.859,-77.0997
2011-11-05,Technology,Philadelphia,United States,Maribeth Dona,0.2,CA-2011-114251,19143,17,2,A Datum Corporation,58,Consumer,2011-11-10,Standard Class,Pennsylvania,Accessories,5,77,Shipped Early,6,null,58.42,28.8,null,39.9448,-75.2288
2011-11-05,Technology,Philadelphia,United States,Maribeth Dona,0.2,CA-2011-114251,19143,-6,5,A Datum Corporation,52,Consumer,2011-11-10,Standard Class,Pennsylvania,Accessories,5,68,Shipped Early,6,null,51.56,-12.5,null,39.9448,-75.2288
2011-11-07,Furniture,Houston,United States,Steven Cartwright,0.3,CA-2011-159310,77070,0,4,Northwind Traders,683,Consumer,2011-11-12,Standard Class,Texas,Chairs,5,895,Shipped Early,6,null,683.14,0,null,29.9781,-95.5803
2011-11-08,Technology,Redding,United States,Emily Burns,0.2,US-2011-126340,96003,25,3,Alpine Ski House,334,Consumer,2011-11-14,Standard Class,California,Phones,6,437,Shipped On Time,6,null,333.58,7.5,null,40.6278,-122.353
2011-11-09,Furniture,New York City,United States,Benjamin Farhat,0,CA-2011-103219,10035,21,9,A Datum Corporation,57,Home Office,2011-11-13,Standard Class,New York,Furnishings,4,74,Shipped Early,6,null,56.52,38,null,40.8011,-73.9371
2011-11-09,Furniture,San Francisco,United States,Jeremy Pistek,0.15,CA-2011-144666,94110,10,2,Alpine Ski House,223,Consumer,2011-11-11,Second Class,California,Bookcases,2,292,Shipped Early,3,null,222.67,4.7,null,37.7509,-122.4153
2011-11-09,Technology,San Francisco,United States,Jeremy Pistek,0.2,CA-2011-144666,94110,88,4,Alpine Ski House,704,Consumer,2011-11-11,Second Class,California,Phones,2,922,Shipped Early,3,null,703.97,12.5,null,37.7509,-122.4153
2011-11-10,Furniture,Midland,United States,Sam Craven,0,CA-2011-121006,48640,113,3,Northwind Traders,564,Consumer,2011-11-16,Standard Class,Michigan,Chairs,6,739,Shipped On Time,6,null,563.94,20,null,43.6376,-84.268
2011-11-10,Furniture,San Diego,United States,Ruben Dartt,0,CA-2011-158372,92037,15,5,Alpine Ski House,53,Consumer,2011-11-16,Standard Class,California,Furnishings,6,70,Shipped On Time,6,null,53.2,28,null,32.8455,-117.2521
2011-11-10,Furniture,San Diego,United States,Ruben Dartt,0,CA-2011-158372,92037,11,2,Alpine Ski House,40,Consumer,2011-11-16,Standard Class,California,Furnishings,6,52,Shipped On Time,6,null,39.88,28,null,32.8455,-117.2521
2011-11-10,Technology,San Diego,United States,Ruben Dartt,0.2,CA-2011-158372,92037,60,8,Alpine Ski House,602,Consumer,2011-11-16,Standard Class,California,Phones,6,788,Shipped On Time,6,null,601.54,10,null,32.8455,-117.2521
2011-11-10,Technology,San Diego,United States,Ruben Dartt,0,CA-2011-158372,92037,4,1,Alpine Ski House,11,Consumer,2011-11-16,Standard Class,California,Accessories,6,14,Shipped On Time,6,null,10.99,39,null,32.8455,-117.2521
2011-11-11,Furniture,Chicago,United States,Brosina Hoffman,0.6,US-2011-140914,60653,-8,2,Northwind Traders,11,Consumer,2011-11-15,Standard Class,Illinois,Furnishings,4,14,Shipped Early,6,null,10.98,-72.5,null,41.8196,-87.6126
2011-11-11,Furniture,Chicago,United States,Brosina Hoffman,0.3,US-2011-140914,60653,-57,4,Northwind Traders,798,Consumer,2011-11-15,Standard Class,Illinois,Chairs,4,1046,Shipped Early,6,null,797.94,-7.1,null,41.8196,-87.6126
2011-11-11,Furniture,Los Angeles,United States,Arthur Prichep,0.2,CA-2011-105270,90008,11,1,Alpine Ski House,113,Consumer,2011-11-18,Standard Class,California,Chairs,7,148,Shipped Late,6,null,112.65,10,null,34.0116,-118.3411
2011-11-11,Furniture,Louisville,United States,Tracy Zic,0.2,CA-2011-163419,80027,75,5,Alpine Ski House,604,Consumer,2011-11-14,Second Class,Colorado,Chairs,3,791,Shipped On Time,3,null,603.92,12.5,null,39.9789,-105.1456
2011-11-11,Furniture,Reading,United States,Tom Stivers,0.5,CA-2011-155796,19601,-251,4,A Datum Corporation,522,Corporate,2011-11-15,Second Class,Pennsylvania,Bookcases,4,684,Shipped Late,3,null,521.96,-48,null,40.3466,-75.9351
2011-11-11,Furniture,Reading,United States,Tom Stivers,0.2,CA-2011-155796,19601,8,2,A Datum Corporation,24,Corporate,2011-11-15,Second Class,Pennsylvania,Furnishings,4,31,Shipped Late,3,null,23.97,32.5,null,40.3466,-75.9351
2011-11-11,Technology,Houston,United States,Karen Daniels,0.2,CA-2011-165309,77095,15,3,Northwind Traders,241,Consumer,2011-11-15,Standard Class,Texas,Phones,4,316,Shipped Early,6,null,241.18,6.3,null,29.8941,-95.6481
2011-11-11,Technology,Houston,United States,Karen Daniels,0.2,CA-2011-165309,77095,17,2,Northwind Traders,148,Consumer,2011-11-15,Standard Class,Texas,Phones,4,195,Shipped Early,6,null,148.48,11.3,null,29.8941,-95.6481
2011-11-11,Technology,Los Angeles,United States,Matt Abelman,0.2,CA-2011-140732,90004,58,9,Alpine Ski House,576,Home Office,2011-11-13,Second Class,California,Phones,2,755,Shipped Early,3,null,575.93,10,null,34.0762,-118.3029
2011-11-11,Technology,Louisville,United States,Tracy Zic,0.2,CA-2011-163419,80027,56,2,Alpine Ski House,560,Consumer,2011-11-14,Second Class,Colorado,Phones,3,734,Shipped On Time,3,null,559.98,10,null,39.9789,-105.1456
2011-11-11,Technology,Seattle,United States,Mary Zewe,0,CA-2011-128524,98115,15,7,Alpine Ski House,102,Corporate,2011-11-13,First Class,Washington,Accessories,2,134,Shipped Late,1,null,102.13,15,null,47.6849,-122.2968
2011-11-12,Furniture,Carrollton,United States,Darren Powers,0.6,CA-2011-122609,75007,-7,3,Northwind Traders,25,Consumer,2011-11-18,Standard Class,Texas,Furnishings,6,33,Shipped On Time,6,null,25.13,-27.5,null,33.0033,-96.882
2011-11-12,Furniture,Houston,United States,Darren Budd,0.32,US-2011-159618,77036,-13,1,Northwind Traders,68,Corporate,2011-11-16,Standard Class,Texas,Bookcases,4,89,Shipped Early,6,null,67.99,-19.1,null,29.6984,-95.5405
2011-11-12,Furniture,Los Angeles,United States,Joseph Airdo,0.2,CA-2011-151295,90045,31,3,Alpine Ski House,629,Consumer,2011-11-16,Standard Class,California,Tables,4,824,Shipped Early,6,null,629.06,5,null,33.9631,-118.3941
2011-11-12,Technology,Carrollton,United States,Darren Powers,0.2,CA-2011-122609,75007,26,2,Northwind Traders,128,Consumer,2011-11-18,Standard Class,Texas,Accessories,6,168,Shipped On Time,6,null,127.98,20,null,33.0033,-96.882
2011-11-12,Technology,Houston,United States,Darren Budd,0.2,US-2011-159618,77036,21,3,Northwind Traders,80,Corporate,2011-11-16,Standard Class,Texas,Accessories,4,104,Shipped Early,6,null,79.51,26.3,null,29.6984,-95.5405
2011-11-14,Furniture,New York City,United States,Robert Marley,0.1,CA-2011-166989,10011,15,2,A Datum Corporation,69,Home Office,2011-11-18,Standard Class,New York,Chairs,4,91,Shipped Early,6,null,69.26,21.1,null,40.7402,-73.9996
2011-11-14,Technology,Fairfield,United States,Maris LaWare,0,CA-2011-125556,6824,233,7,A Datum Corporation,833,Consumer,2011-11-16,Second Class,Connecticut,Phones,2,1091,Shipped Early,3,null,832.93,28,null,41.1692,-73.2681
2011-11-15,Furniture,Los Angeles,United States,Shahid Shariari,0,CA-2011-127558,90008,3,3,Alpine Ski House,10,Consumer,2011-11-18,First Class,California,Furnishings,3,13,Shipped Late,1,null,10.11,32,null,34.0116,-118.3411
2011-11-15,Technology,Los Angeles,United States,Shahid Shariari,0,CA-2011-127558,90008,147,3,Alpine Ski House,772,Consumer,2011-11-18,First Class,California,Accessories,3,1012,Shipped Late,1,null,772.47,19,null,34.0116,-118.3411
2011-11-16,Furniture,Decatur,United States,Alan Barnes,0.3,US-2011-139500,62521,-1,2,Northwind Traders,37,Consumer,2011-11-20,Standard Class,Illinois,Chairs,4,49,Shipped Early,6,null,37.3,-2.9,null,39.8395,-88.9465
2011-11-16,Furniture,Los Angeles,United States,Justin Deggeller,0.15,CA-2011-119144,90008,25,3,Alpine Ski House,306,Corporate,2011-11-18,First Class,California,Bookcases,2,401,Shipped Late,1,null,305.97,8.2,null,34.0116,-118.3411
2011-11-16,Technology,Los Angeles,United States,Justin Deggeller,0.2,CA-2011-119144,90008,-18,4,Alpine Ski House,80,Corporate,2011-11-18,First Class,California,Phones,2,105,Shipped Late,1,null,79.97,-22.5,null,34.0116,-118.3411
2011-11-16,Technology,Manhattan,United States,Rick Huthwaite,0,CA-2011-149643,66502,11,2,Northwind Traders,274,Home Office,2011-11-20,Standard Class,Kansas,Phones,4,359,Shipped Early,6,null,273.96,4,null,39.1938,-96.5858
2011-11-17,Furniture,Buffalo,United States,Greg Tran,0.2,CA-2011-128209,14215,-50,10,A Datum Corporation,4008,Consumer,2011-11-22,Standard Class,New York,Bookcases,5,5252,Shipped Early,6,null,4007.84,-1.3,null,42.9335,-78.8115
2011-11-17,Furniture,Moorhead,United States,Mark Packer,0,CA-2011-145926,56560,82,5,Northwind Traders,480,Home Office,2011-11-21,Standard Class,Minnesota,Chairs,4,629,Shipped Early,6,null,479.9,17,null,46.8677,-96.7572
2011-11-17,Furniture,Newark,United States,Yoseph Carroll,0,CA-2011-119375,19711,15,3,A Datum Corporation,124,Corporate,2011-11-22,Standard Class,Delaware,Furnishings,5,163,Shipped Early,6,null,124.41,12,null,39.7011,-75.7375
2011-11-17,Furniture,Philadelphia,United States,Randy Bradley,0.3,CA-2011-159835,19143,-94,5,A Datum Corporation,658,Consumer,2011-11-24,Standard Class,Pennsylvania,Chairs,7,862,Shipped Late,6,null,657.93,-14.3,null,39.9448,-75.2288
2011-11-17,Technology,San Francisco,United States,Thomas Seio,0,CA-2011-140662,94109,8,2,Alpine Ski House,100,Corporate,2011-11-19,First Class,California,Accessories,2,131,Shipped Late,1,null,99.98,8,null,37.7917,-122.4186
2011-11-18,Furniture,Des Plaines,United States,Joe Kamberova,0.5,CA-2011-163468,60016,-175,4,Northwind Traders,292,Consumer,2011-11-21,First Class,Illinois,Tables,3,383,Shipped Late,1,null,292.1,-60,null,42.0467,-87.8859
2011-11-18,Furniture,Des Plaines,United States,Joe Kamberova,0.6,CA-2011-163468,60016,-7,2,Northwind Traders,9,Consumer,2011-11-21,First Class,Illinois,Furnishings,3,11,Shipped Late,1,null,8.54,-87.5,null,42.0467,-87.8859
2011-11-18,Furniture,Des Plaines,United States,Joe Kamberova,0.3,CA-2011-163468,60016,-30,6,Northwind Traders,424,Consumer,2011-11-21,First Class,Illinois,Bookcases,3,556,Shipped Late,1,null,424.12,-7.1,null,42.0467,-87.8859
2011-11-18,Furniture,Franklin,United States,Michael Kennedy,0,CA-2011-161032,53132,43,3,Northwind Traders,393,Corporate,2011-11-23,Standard Class,Wisconsin,Chairs,5,515,Shipped Early,6,null,392.94,11,null,42.9017,-88.0086
2011-11-18,Furniture,Louisville,United States,Pierre Wener,0.5,CA-2011-164210,80027,-99,2,Alpine Ski House,146,Consumer,2011-11-20,Second Class,Colorado,Tables,2,191,Shipped Early,3,null,145.98,-68,null,39.9789,-105.1456
2011-11-18,Furniture,Philadelphia,United States,Carlos Soltero,0.2,US-2011-159926,19140,5,3,A Datum Corporation,60,Consumer,2011-11-22,Standard Class,Pennsylvania,Furnishings,4,79,Shipped Early,6,null,60.31,8.8,null,40.0118,-75.1456
2011-11-18,Furniture,Seattle,United States,Maya Herman,0,CA-2011-124702,98105,55,2,Alpine Ski House,138,Corporate,2011-11-25,Standard Class,Washington,Furnishings,7,180,Shipped Late,6,null,137.54,40,null,47.6633,-122.3022
2011-11-18,Furniture,Seattle,United States,Maya Herman,0,CA-2011-124702,98105,95,4,Alpine Ski House,730,Corporate,2011-11-25,Standard Class,Washington,Tables,7,957,Shipped Late,6,null,730.2,13,null,47.6633,-122.3022
2011-11-18,Technology,Fairfield,United States,MaryBeth Skach,0.4,CA-2011-133809,45014,-2,2,A Datum Corporation,10,Consumer,2011-11-23,Second Class,Ohio,Phones,5,13,Shipped Late,3,null,9.59,-21.7,null,39.3266,-84.5479
2011-11-18,Technology,Philadelphia,United States,Carlos Soltero,0.4,US-2011-159926,19140,-108,6,A Datum Corporation,540,Consumer,2011-11-22,Standard Class,Pennsylvania,Phones,4,708,Shipped Early,6,null,539.96,-20,null,40.0118,-75.1456
2011-11-19,Furniture,Wilmington,United States,Georgia Rosenberg,0,US-2011-123183,19805,236,6,A Datum Corporation,1026,Corporate,2011-11-25,Standard Class,Delaware,Bookcases,6,1344,Shipped On Time,6,null,1025.88,23,null,39.7434,-75.5827
2011-11-19,Technology,Coon Rapids,United States,Mitch Webber,0,CA-2011-150518,55433,79,3,Northwind Traders,282,Consumer,2011-11-24,Standard Class,Minnesota,Phones,5,369,Shipped Early,6,null,281.97,28,null,45.1643,-93.3193
2011-11-19,Technology,Jamestown,United States,John Murray,0,CA-2011-144624,14701,1228,7,A Datum Corporation,4549,Consumer,2011-11-23,Standard Class,New York,Phones,4,5961,Shipped Early,6,null,4548.81,27,null,42.0928,-79.244
2011-11-19,Technology,Monroe,United States,Robert Marley,0,CA-2011-158274,71203,131,4,Fabrikam Inc,504,Home Office,2011-11-24,Second Class,Louisiana,Phones,5,660,Shipped Late,3,null,503.96,26,null,32.553,-92.0422
2011-11-19,Technology,Monroe,United States,Robert Marley,0,CA-2011-158274,71203,7,2,Fabrikam Inc,29,Home Office,2011-11-24,Second Class,Louisiana,Accessories,5,38,Shipped Late,3,null,29,25,null,32.553,-92.0422
2011-11-19,Technology,Monroe,United States,Robert Marley,0,CA-2011-158274,71203,42,5,Fabrikam Inc,150,Home Office,2011-11-24,Second Class,Louisiana,Phones,5,196,Shipped Late,3,null,149.95,28,null,32.553,-92.0422
2011-11-19,Technology,Philadelphia,United States,Ruben Dartt,0.2,US-2011-149034,19120,-1,1,A Datum Corporation,47,Consumer,2011-11-21,First Class,Pennsylvania,Accessories,2,62,Shipped Late,1,null,47.5,-2.5,null,40.0343,-75.1213
2011-11-20,Technology,New York City,United States,Katharine Harms,0,CA-2011-140396,10024,217,6,A Datum Corporation,834,Corporate,2011-11-25,Standard Class,New York,Phones,5,1093,Shipped Early,6,null,833.94,26,null,40.7864,-73.9764
2011-11-21,Technology,Dallas,United States,Jason Klamczynski,0.2,US-2011-168501,75220,17,5,Northwind Traders,268,Corporate,2011-11-27,Standard Class,Texas,Phones,6,351,Shipped On Time,6,null,267.96,6.3,null,32.8681,-96.8622
2011-11-21,Technology,Richmond,United States,Dave Hallsten,0,CA-2011-102274,40475,10,1,Fabrikam Inc,37,Corporate,2011-11-26,Standard Class,Kentucky,Phones,5,48,Shipped Early,6,null,36.99,27,null,37.7546,-84.2955
2011-11-21,Technology,San Francisco,United States,Steve Carroll,0,CA-2011-154781,94110,28,1,Alpine Ski House,95,Home Office,2011-11-26,Standard Class,California,Accessories,5,124,Shipped Early,6,null,94.99,30,null,37.7509,-122.4153
2011-11-23,Furniture,Houston,United States,Damala Kotsonis,0.3,US-2011-143721,77095,-36,2,Northwind Traders,155,Corporate,2011-11-26,Second Class,Texas,Chairs,3,204,Shipped On Time,3,null,155.37,-22.9,null,29.8941,-95.6481
2011-11-23,Furniture,Los Angeles,United States,Sanjit Chand,0.2,US-2011-157385,90004,-68,5,Alpine Ski House,604,Consumer,2011-11-25,First Class,California,Chairs,2,791,Shipped Late,1,null,603.92,-11.3,null,34.0762,-118.3029
2011-11-23,Furniture,Los Angeles,United States,Sanjit Chand,0.2,US-2011-157385,90004,24,2,Alpine Ski House,381,Consumer,2011-11-25,First Class,California,Chairs,2,500,Shipped Late,1,null,381.44,6.2,null,34.0762,-118.3029
2011-11-23,Furniture,Mesquite,United States,Saphhira Shifley,0.6,CA-2011-120544,75150,-3,2,Northwind Traders,6,Corporate,2011-11-27,Standard Class,Texas,Furnishings,4,8,Shipped Early,6,null,6.37,-40,null,32.8154,-96.6307
2011-11-23,Technology,Los Angeles,United States,Sanjit Chand,0,US-2011-157385,90004,6,1,Alpine Ski House,30,Consumer,2011-11-25,First Class,California,Accessories,2,39,Shipped Late,1,null,29.99,21,null,34.0762,-118.3029
2011-11-23,Technology,Mesquite,United States,Saphhira Shifley,0.2,CA-2011-120544,75150,2,7,Northwind Traders,6,Corporate,2011-11-27,Standard Class,Texas,Accessories,4,7,Shipped Early,6,null,5.54,30,null,32.8154,-96.6307
2011-11-24,Furniture,Columbus,United States,Muhammed Yedwab,0.3,CA-2011-105984,43229,-35,3,A Datum Corporation,611,Corporate,2011-11-24,Same Day,Ohio,Chairs,0,801,Shipped On Time,0,null,611.06,-5.7,null,40.0839,-82.9726
2011-11-24,Furniture,Sacramento,United States,Erica Hackney,0.2,CA-2011-102295,95823,-18,1,Alpine Ski House,121,Consumer,2011-11-26,Second Class,California,Chairs,2,158,Shipped Early,3,null,120.71,-15,null,38.4797,-121.4438
2011-11-24,Furniture,San Diego,United States,Vivek Gonzalez,0,CA-2011-158540,92037,27,4,Alpine Ski House,152,Consumer,2011-11-26,First Class,California,Furnishings,2,199,Shipped Late,1,null,151.72,18,null,32.8455,-117.2521
2011-11-24,Furniture,Toledo,United States,Thea Hendricks,0.2,CA-2011-153850,43615,10,7,A Datum Corporation,35,Consumer,2011-11-29,Standard Class,Ohio,Furnishings,5,46,Shipped Early,6,null,35.17,27.5,null,41.6492,-83.6706
2011-11-24,Furniture,Virginia Beach,United States,Harold Pawlan,0,CA-2011-122217,23464,49,5,Fabrikam Inc,111,Home Office,2011-11-29,Standard Class,Virginia,Furnishings,5,146,Shipped Early,6,null,111.15,44,null,36.7978,-76.1759
2011-11-24,Technology,Columbus,United States,Muhammed Yedwab,0.4,CA-2011-105984,43229,-210,5,A Datum Corporation,1050,Corporate,2011-11-24,Same Day,Ohio,Phones,0,1376,Shipped On Time,0,null,1049.97,-20,null,40.0839,-82.9726
